Index,Analyte,Abbreviation,CAS #,Dataset ID,Mechanism,Manufacturer,Brand,Stationary Phase,Pore Size (A),Particle Size (um),A Solvent,B Solvent,Composition (%B),Temperature (C),Midpoint Pressure (bar),Retention Factor,SD,n
834,5-phenylpentanol,Ph5ol,10521-91-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,7.522,0.029,5
835,5-phenylpentanol,Ph5ol,10521-91-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,12.303,0.047,5
836,5-phenylpentanol,Ph5ol,10521-91-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,20.481,0.049,5
837,5-phenylpentanol,Ph5ol,10521-91-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,34.669,0.051,5
838,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,1.819,0.025,5
839,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,3.525,0.011,5
840,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,7.017,0.027,5
841,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,9.873,0.032,5
842,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,13.874,0.028,5
843,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,19.454,0.029,5
844,anisole,Ans,100-66-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,27.385,0.044,5
845,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,1.325,0.010,5
846,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,2.124,0.013,5
847,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,3.520,0.007,5
848,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,5.829,0.012,5
849,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,9.970,0.033,5
850,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,17.361,0.048,5
851,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,31.208,0.044,5
852,toluene,1Bz,108-88-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.426,0.008,5
853,toluene,1Bz,108-88-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,3.837,0.016,5
854,toluene,1Bz,108-88-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,8.106,0.015,5
855,toluene,1Bz,108-88-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,17.255,0.035,5
856,toluene,1Bz,108-88-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,24.895,0.052,5
857,cis-chalcone,cCha,614-46-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,2.021,0.015,5
858,cis-chalcone,cCha,614-46-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,5.266,0.023,5
859,cis-chalcone,cCha,614-46-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,15.440,0.041,5
860,cis-chalcone,cCha,614-46-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,27.600,0.060,5
861,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.738,0.009,5
862,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,1.673,0.007,5
863,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,2.504,0.016,5
864,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,3.771,0.009,5
865,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,5.690,0.017,5
866,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,8.720,0.035,5
867,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,13.406,0.038,5
868,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,20.880,0.053,5
869,ethylbenzene,2Bz,100-41-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,32.509,0.038,5
870,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,1.377,0.012,5
871,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,2.178,0.014,5
872,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,3.572,0.016,5
873,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,5.937,0.019,5
874,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,10.091,0.051,5
875,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,17.715,0.054,5
876,trans-chalcone,tCha,94-41-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,32.017,0.064,5
877,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.622,0.005,5
878,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,1.785,0.008,5
879,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,3.050,0.016,5
880,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,5.373,0.005,5
881,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,9.567,0.024,5
882,mefenamic acid,MFen,61-68-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,17.641,0.047,5
883,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,1.814,0.007,5
884,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,2.640,0.005,5
885,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,3.988,0.005,5
886,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,6.078,0.017,5
887,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,9.470,0.036,5
888,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,14.940,0.041,5
889,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,24.062,0.041,5
890,butyrophenone,AP4,495-40-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,38.874,0.054,5
891,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,1.115,0.005,5
892,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,3.235,0.015,5
893,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,5.484,0.022,5
894,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,9.473,0.057,5
895,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,16.627,0.051,5
896,cis-stilbene,cStil,645-49-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,29.841,0.066,5
897,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,1.151,0.007,5
898,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,3.376,0.016,5
899,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,5.785,0.014,5
900,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,10.095,0.045,5
901,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,17.829,0.068,5
902,trans-stilbene,tStil,103-30-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,32.190,0.070,5
903,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,1.346,0.007,5
904,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,3.152,0.009,5
905,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,4.841,0.021,5
906,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,7.491,0.033,5
907,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,11.728,0.046,5
908,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,18.719,0.063,5
909,quinizarin,Qnz,81-64-1,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,30.429,0.049,5
910,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.922,0.002,5
911,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,2.371,0.009,5
912,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,3.783,0.018,5
913,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,6.112,0.004,5
914,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,9.851,0.001,5
915,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,16.315,0.055,5
916,Butyl phenyl ether,4PhE,1126-79-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,27.207,0.004,5
917,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.883,0.010,5
918,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,2.277,0.015,5
919,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,3.490,0.013,5
920,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,5.375,0.031,5
921,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,8.325,0.029,5
922,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,13.100,0.046,5
923,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,21.609,0.088,5
924,4-n-heptylaniline,Ani7,37529-27-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,36.182,0.165,5
925,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,0.759,0.014,5
926,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,1.619,0.010,5
927,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,3.717,0.009,5
928,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,5.734,0.021,5
929,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,8.932,0.032,5
930,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,14.108,0.061,5
931,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,22.469,0.072,5
932,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,36.585,0.064,5
933,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,0.969,0.027,5
934,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,2.017,0.013,5
935,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,4.568,0.019,5
936,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,7.001,0.027,5
937,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,10.762,0.045,5
938,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,16.533,0.026,5
939,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,25.649,0.053,5
940,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,38.683,0.040,5
941,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,90,40,129,0.644,0.014,5
942,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,80,40,129,1.508,0.012,5
943,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,75,40,129,2.195,0.011,5
944,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,3.209,0.015,5
945,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,65,40,129,4.692,0.011,5
946,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,6.941,0.054,5
947,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,55,40,129,10.717,0.022,5
948,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,16.938,0.066,5
949,4-n-hexylaniline,Ani6,33228-45-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,28.239,0.262,5
950,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,70,40,129,1.938,0.013,5
951,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,3.779,0.024,5
952,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,7.993,0.060,5
953,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,12.141,0.079,5
954,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,19.238,0.024,5
955,4-n-pentylaniline,Ani5,33228-44-3,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,31.442,0.076,5
956,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,2.301,0.024,4
957,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,4.636,0.013,5
958,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,9.512,0.036,5
959,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,13.606,0.033,5
960,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,19.432,0.044,5
961,Nitrocyclohexane,NtCy6,1122-60-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,27.779,0.026,5
962,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,3.015,0.051,5
963,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,3.842,0.008,5
964,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,5.250,0.011,5
965,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,7.784,0.045,5
966,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,12.835,0.054,5
967,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,8,40,129,16.518,0.039,5
968,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,6,40,129,21.674,0.063,5
969,"2,2'-dipyridyl",2DPy,366-18-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,4,40,129,30.206,0.024,5
970,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,0.927,0.042,5
971,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,1.713,0.014,5
972,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,3.317,0.013,5
973,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,4.612,0.018,5
974,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,6.400,0.026,5
975,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,8.809,0.016,5
976,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,12.278,0.047,5
977,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,17.274,0.026,5
978,3-Nitrophenol,Nphol,554-84-7,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,24.889,0.020,5
979,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,1.207,0.034,5
980,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,2.277,0.014,5
981,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,4.421,0.019,5
982,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,6.160,0.018,5
983,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,8.575,0.040,5
984,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,12.038,0.046,5
985,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,17.143,0.054,5
986,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,25.099,0.032,5
987,"2,5-dinitrophenol",5dNPh,329-71-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,38.006,0.038,5
988,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,0.908,0.036,5
989,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,1.760,0.016,5
990,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,3.454,0.011,5
